,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,polarity,subjectivity
23,1458914661626220545,1458914661626220545,2021-11-11 13:48:55 PST,2021-11-11,13:48:55,-700,848251890,mkfresh1,Mitchell Kriegman,,THIS JUST IN! Turns out horse stables are a lot more generous then UCSBs Munger Hall. Neigh!#mungerhall #ucsb #ucsbmungerhall #collegedorms  https://t.co/ODnZJqnPT6,en,[],['https://www.instagram.com/p/CWJrb95lZ5X/?utm_medium=twitter'],[],0,0,0,"['mungerhall', 'ucsb', 'ucsbmungerhall', 'collegedorms']",[],https://twitter.com/mkfresh1/status/1458914661626220545,0.5,0.5
24,1458434302413258757,1458434302413258757,2021-11-10 06:00:08 PST,2021-11-10,6:00:08,-700,51040617,architizer,Architizer,,".@UCSantaBarbara: Next time, hire an architect. #MungerHall #dormzilla   https://t.co/lpHomaV7sf",en,"[{'screen_name': 'ucsantabarbara', 'name': 'uc santa barbara', 'id': '18105473'}]",['https://architizer.com/blog/inspiration/stories/worlds-most-hated-floor-plan-munger-hall/?taid=618bd06874f8de0001e8588f&utm_campaign=trueanthem&utm_medium=trueanthem&utm_source=twitter'],[],1,5,37,"['mungerhall', 'dormzilla']",[],https://twitter.com/Architizer/status/1458434302413258757,0.0,0.0
25,1457890701295947776,1457890701295947776,2021-11-08 18:00:04 PST,2021-11-08,18:00:04,-700,23092247,wnpr,Connecticut Public,,"Inspired by the debate around @ucsantabarbara’s Munger Hall windowless dorm design, @wnprcolin discusses architecture that makes humans feel bad, and the ethics of architecture.  https://t.co/hBxFbwisAd",en,"[{'screen_name': 'ucsantabarbara', 'name': 'uc santa barbara', 'id': '18105473'}]",['https://trib.al/hJy8h3K'],[],0,0,0,[],[],https://twitter.com/wnpr/status/1457890701295947776,-0.6999999999999998,0.6666666666666666
26,1457241410063646720,1457241410063646720,2021-11-07 00:00:01 PDT,2021-11-07,0:00:01,-700,225096034,themarysue,The Mary Sue,,Dennis McFadden called Munger Hall a “social and psychological experiment.”   https://t.co/nNnxa7PL6r,en,[],['https://www.themarysue.com/architect-quits-in-protest-over-uc-santa-barbara-nightmare-dorm-proposal/'],[],0,3,8,[],[],https://twitter.com/TheMarySue/status/1457241410063646720,0.016666666666666666,0.08333333333333334
27,1457121523739803653,1457121182952706050,2021-11-06 16:03:37 PDT,2021-11-06,16:03:37,-700,14209664,rezendi,Jon Evans,,"""The city of Santa Barbara has permitted fewer than 500 apartments over the past half-decade. (Each floor of Munger Hall would have more than 500 units.)... Dormzilla is hardly a perfect project... We need housing. If we made it easier to build, there would be more to go around.""",en,[],[],[],0,0,1,[],[],https://twitter.com/rezendi/status/1457121523739803653,0.4375,0.5625
28,1457031291287838720,1457031291287838720,2021-11-06 10:05:04 PDT,2021-11-06,10:05:04,-700,48716479,nonpareilonline,Daily Nonpareil,,Charlie Munger's comments to an architecture trade publication came after the Berkshire Hathaway vice chairman endured widespread criticism over his design of a residence hall with few rooms with a window.  https://t.co/YLlVlgS7V6,en,[],['https://nonpareilonline.com/news/local/education/munger-pushes-back-against-critics-of-planned-college-dorm/article_e7f37abe-ab3c-59df-af79-d25b92c82ae8.html?utm_campaign=snd-autopilot&utm_medium=social&utm_source=twitter_nonpareilonline'],[],0,1,1,[],[],https://twitter.com/nonpareilonline/status/1457031291287838720,-0.2,0.1
29,1457031291212288004,1457031291212288004,2021-11-06 10:05:04 PDT,2021-11-06,10:05:04,-700,10191572,theindependent,The Grand Island Independent,,Charlie Munger's comments to an architecture trade publication came after the Berkshire Hathaway vice chairman endured widespread criticism over his design of a residence hall with few rooms with a window.  https://t.co/mLsvMcXJgA,en,[],['https://theindependent.com/news/local/education/munger-pushes-back-against-critics-of-planned-college-dorm/article_506d3248-5b47-596a-96bd-e0f3cd333204.html?utm_campaign=snd-autopilot&utm_medium=social&utm_source=twitter_theindependent'],[],0,1,1,[],[],https://twitter.com/theindependent/status/1457031291212288004,-0.2,0.1
30,1457031288968433664,1457031288968433664,2021-11-06 10:05:04 PDT,2021-11-06,10:05:04,-700,12663042,scj,Sioux City Journal,,Charlie Munger's comments to an architecture trade publication came after the Berkshire Hathaway vice chairman endured widespread criticism over his design of a residence hall with few rooms with a window.  https://t.co/KZtmcCjWS7,en,[],['https://siouxcityjournal.com/news/state-and-regional/munger-pushes-back-against-critics-of-planned-college-dorm/article_3b55e624-3abb-5b37-9db2-886630c1c600.html?utm_campaign=snd-autopilot&utm_medium=social&utm_source=twitter_scj'],[],0,1,1,[],[],https://twitter.com/scj/status/1457031288968433664,-0.2,0.1
31,1456713700920934409,1456713700920934409,2021-11-05 13:03:05 PDT,2021-11-05,13:03:05,-700,23987282,journalstarnews,Lincoln Journal Star,,Charlie Munger's comments to an architecture trade publication came after the Berkshire Hathaway vice chairman endured widespread criticism over his design of a residence hall with few rooms with a window.  https://t.co/HxrdJEBJAU,en,[],['https://journalstar.com/news/local/education/munger-pushes-back-against-critics-of-planned-college-dorm/article_f216f5ba-a5af-5aff-bc33-16ddbcf9ddfb.html?utm_campaign=snd-autopilot&utm_medium=social&utm_source=twitter_JournalStarNews'],[],0,0,0,[],[],https://twitter.com/JournalStarNews/status/1456713700920934409,-0.2,0.1
32,1456661397543264266,1456661397543264266,2021-11-05 09:35:15 PDT,2021-11-05,9:35:15,-700,46746957,amayajsmith,Amaya Smith,,Fascinating!!   A billionaire funder’s plan to build the largest dormitory in the world at UC Santa Barbara ignited a firestorm of criticism. But there’s an even bigger outrage outside Munger Hall.  https://t.co/KqzZ7Er5AG via @citylab,en,"[{'screen_name': 'citylab', 'name': 'bloomberg citylab', 'id': '331803536'}]",['https://www.bloomberg.com/news/articles/2021-11-02/what-critics-of-the-windowless-mega-dorm-are-missing'],[],0,1,1,[],[],https://twitter.com/amayajsmith/status/1456661397543264266,0.3333333333333333,0.46666666666666673
33,1456627360455823370,1456627360455823370,2021-11-05 07:20:00 PDT,2021-11-05,7:20:00,-700,225096034,themarysue,The Mary Sue,,Dennis McFadden called Munger Hall a “social and psychological experiment.”   https://t.co/nNnxa7PL6r,en,[],['https://www.themarysue.com/architect-quits-in-protest-over-uc-santa-barbara-nightmare-dorm-proposal/'],[],0,3,5,[],[],https://twitter.com/TheMarySue/status/1456627360455823370,0.016666666666666666,0.08333333333333334
34,1456613268521463812,1456613268521463812,2021-11-05 06:24:00 PDT,2021-11-05,6:24:00,-700,15163577,owhnews,Omaha World-Herald,,"One of the biggest criticisms concerns the lack of exterior windows in 94% of the bedrooms, which will all be single-occupancy. The residence hall, referred to as Munger Hall, is projected to open in 2025.   More from @dan_crisler:  https://t.co/tNJCVlSnSi",en,"[{'screen_name': 'dan_crisler', 'name': 'dan crisler', 'id': '773250430646222848'}]",['https://omaha.com/business/local/munger-pushes-back-against-critics-of-planned-college-dorm/article_f8660aae-3cae-11ec-8ec9-b7f618e3f07d.html?utm_medium=social&utm_source=twitter_OWHnews'],[],0,1,1,[],[],https://twitter.com/OWHnews/status/1456613268521463812,0.25,0.5
35,1456454937466970117,1456343059046797324,2021-11-04 19:54:51 PDT,2021-11-04,19:54:51,-700,18105473,ucsantabarbara,UC Santa Barbara,,"@KaelenPerrochet As indicated in the Q&amp;A, Munger Hall will be provided with emergency generators that will continue to operate essential equipment in the event of a power outage.",en,[],[],[],6,0,0,[],[],https://twitter.com/ucsantabarbara/status/1456454937466970117,0.0,0.3
36,1456391691204714506,1456391691204714506,2021-11-04 15:43:32 PDT,2021-11-04,15:43:32,-700,15163577,owhnews,Omaha World-Herald,,Munger's comments were made to an architecture trade publication Monday. They came after the Berkshire Hathaway vice chairman endured widespread criticism over his design of a residence hall.   @dan_crisler has more:  https://t.co/tNJCVlSnSi,en,"[{'screen_name': 'dan_crisler', 'name': 'dan crisler', 'id': '773250430646222848'}]",['https://omaha.com/business/local/munger-pushes-back-against-critics-of-planned-college-dorm/article_f8660aae-3cae-11ec-8ec9-b7f618e3f07d.html?utm_medium=social&utm_source=twitter_OWHnews'],[],1,0,1,[],[],https://twitter.com/OWHnews/status/1456391691204714506,0.5,0.5
37,1456343059046797324,1456343059046797324,2021-11-04 12:30:17 PDT,2021-11-04,12:30:17,-700,18105473,ucsantabarbara,UC Santa Barbara,,"As the Munger Hall project at #UCSB moves through a lengthy review and approval process, numerous questions have been raised about some of its novel design features. In consultation with the Architect of Record, the project team provides some clarity.  https://t.co/Co8zBPOBhj",en,[],['http://ow.ly/Umlq50GGrfP'],[],49,4,17,['ucsb'],[],https://twitter.com/ucsantabarbara/status/1456343059046797324,0.0,0.5
38,1456199551065464835,1456199551065464835,2021-11-04 03:00:02 PDT,2021-11-04,3:00:02,-700,225096034,themarysue,The Mary Sue,,Dennis McFadden called Munger Hall a “social and psychological experiment.”   https://t.co/nNnxa7yaeT,en,[],['https://www.themarysue.com/architect-quits-in-protest-over-uc-santa-barbara-nightmare-dorm-proposal/'],[],0,3,7,[],[],https://twitter.com/TheMarySue/status/1456199551065464835,0.016666666666666666,0.08333333333333334
39,1456143699839160320,1456143699839160320,2021-11-03 23:18:06 PDT,2021-11-03,23:18:06,-700,34713362,business,Bloomberg,,A billionaire funder’s plan to build the largest dormitory in the world at UC Santa Barbara ignited a firestorm of criticism. But there’s an even bigger outrage outside Munger Hall.  https://t.co/anJgUX5lUj via @citylab,en,"[{'screen_name': 'citylab', 'name': 'bloomberg citylab', 'id': '331803536'}]",['https://trib.al/l29OEg3'],[],7,6,14,[],[],https://twitter.com/business/status/1456143699839160320,0.0,0.275
40,1456079120400531459,1456079120400531459,2021-11-03 19:01:29 PDT,2021-11-03,19:01:29,-700,331803536,citylab,Bloomberg CityLab,,"A billionaire funder's plan to build the largest dormitory in the world at UC Santa Barbara ignited a firestorm of criticism.  But there's an even bigger outrage outside Munger Hall, writes @mnolangray  https://t.co/gVsWEiqtBA",en,"[{'screen_name': 'mnolangray', 'name': 'm. nolan gray', 'id': '46818898'}]",['https://trib.al/jrN29lV'],[],4,5,20,[],[],https://twitter.com/CityLab/status/1456079120400531459,0.0,0.275
41,1456072317751103488,1456072317751103488,2021-11-03 18:34:27 PDT,2021-11-03,18:34:27,-700,20254657,daviddlevine,David D. Levine,,Thread from a geophysicist and UCSB alum about UCSB's horrific Munger Hall megadorm.,en,[],[],[],1,1,0,[],[],https://twitter.com/daviddlevine/status/1456072317751103488,-1.0,1.0
42,1456018352581713926,1456018352581713926,2021-11-03 15:00:01 PDT,2021-11-03,15:00:01,-700,225096034,themarysue,The Mary Sue,,Dennis McFadden called Munger Hall a “social and psychological experiment.”  https://t.co/K3ZO3rTuHR,en,[],['https://www.themarysue.com/architect-quits-in-protest-over-uc-santa-barbara-nightmare-dorm-proposal/?utm_source=facebook&utm_medium=organic&utm_campaign=tms'],[],0,4,3,[],[],https://twitter.com/TheMarySue/status/1456018352581713926,0.016666666666666666,0.08333333333333334
43,1455973430327611392,1455941870928887809,2021-11-03 12:01:31 PDT,2021-11-03,12:01:31,-700,44562973,mikamckinnon,Mika McKinnon,,"All the future harm to students, all the reputational harm to @ucsantabarbara as they rightfully get called out for the inhumanity of Munger Hall, is for a pitiful $200 million.  The egotistical billionaire is only ponying up 10% of just expected build costs to play tyrant.",en,"[{'screen_name': 'ucsantabarbara', 'name': 'uc santa barbara', 'id': '18105473'}]",[],[],1,7,32,[],[],https://twitter.com/mikamckinnon/status/1455973430327611392,-0.03333333333333333,0.5083333333333333
44,1455971006066176005,1455971006066176005,2021-11-03 11:51:53 PDT,2021-11-03,11:51:53,-700,339816617,aliciavlozano,Alicia Victoria Lozano,,"👀 “The basic concept of Munger Hall as a place for students to live is unsupportable from my perspective as an architect, a parent and a human being.""  https://t.co/CujHqcrxOb",en,[],['https://www.nbcnews.com/news/uc-santa-barbara-mega-dorm-munger-hall-rcna4401'],[],0,0,1,[],[],https://twitter.com/aliciavlozano/status/1455971006066176005,0.04545454545454545,0.24166666666666667
45,1455941870928887809,1455941870928887809,2021-11-03 09:56:06 PDT,2021-11-03,9:56:06,-700,44562973,mikamckinnon,Mika McKinnon,,"Every single time anything about @ucsantabarbara’s proposed Munger Hall crosses my timeline, I check this cruel, degrading, and dangerous monstrosity is real and not some sick parody.  @UCSB_CCS &amp; @UCSBPhysics: I 💜 u but my alumna volunteering is done until Munger is canceled.",en,"[{'screen_name': 'ucsantabarbara', 'name': 'uc santa barbara', 'id': '18105473'}, {'screen_name': 'ucsb_ccs', 'name': 'ucsb college of creative studies', 'id': '843893818097246209'}, {'screen_name': 'ucsbphysics', 'name': 'ucsb physics', 'id': '525644676'}]",[],[],12,20,121,[],[],https://twitter.com/mikamckinnon/status/1455941870928887809,-0.4371428571428571,0.6542857142857144
46,1455897599060455435,1455894535989514243,2021-11-03 07:00:11 PDT,2021-11-03,7:00:11,-700,211004186,franciediep,Francie Diep,,".@KatherineMangan has more on the massive dorm at UCSB, including more comments from the donor-designer, Charlie Munger; what the county fire marshal thinks of the design; and interviews w/ residents of another Munger-designed residence hall:  https://t.co/YwKVEizcoV",en,"[{'screen_name': 'katherinemangan', 'name': 'katherine mangan', 'id': '576429873'}]",['https://www.chronicle.com/article/is-a-massive-dorm-project-inspired-and-revolutionary-or-billionaire-egomania'],[],1,3,2,[],[],https://twitter.com/franciediep/status/1455897599060455435,0.3333333333333333,0.6666666666666666
47,1455889184225435651,1455889184225435651,2021-11-03 06:26:45 PDT,2021-11-03,6:26:45,-700,236518540,dianabudds,Diana Budds,,"""Munger Hall is the ugly West Coast twin of Little Island."" this is a really good essay. i'm a former UC student too (go aggies!) and what's so heartbreaking about this dorm is how it so fully represents the erosion of an idealistic view of public higher education",en,[],[],[],2,3,18,[],[],https://twitter.com/DianaBudds/status/1455889184225435651,0.010416666666666666,0.4444444444444445
48,1455811001501339651,1455811001501339651,2021-11-03 01:16:05 PDT,2021-11-03,1:16:05,-700,588261604,bloombergasia,Bloomberg Asia,,A billionaire funder’s plan to build the largest dormitory in the world at UC Santa Barbara ignited a firestorm of criticism. But there’s an even bigger outrage outside Munger Hall.  https://t.co/ImI3dBNRF2 via @citylab,en,"[{'screen_name': 'citylab', 'name': 'bloomberg citylab', 'id': '331803536'}]",['https://trib.al/t5f3kZ7'],[],1,0,1,[],[],https://twitter.com/BloombergAsia/status/1455811001501339651,0.0,0.275
49,1455788353362726915,1455788353362726915,2021-11-02 23:46:05 PDT,2021-11-02,23:46:05,-700,34713362,business,Bloomberg,,A billionaire funder’s plan to build the largest dormitory in the world at UC Santa Barbara ignited a firestorm of criticism. But there’s an even bigger outrage outside Munger Hall.  https://t.co/dU2gqpCxSY via @citylab,en,"[{'screen_name': 'citylab', 'name': 'bloomberg citylab', 'id': '331803536'}]",['https://trib.al/44AUQwI'],[],4,4,16,[],[],https://twitter.com/business/status/1455788353362726915,0.0,0.275
50,1455754415256780804,1455754415256780804,2021-11-02 21:31:13 PDT,2021-11-02,21:31:13,-700,773250430646222848,dan_crisler,Dan Crisler,,Interesting interview with Charlie Munger by Architectural Record on his proposed and controversial residence hall at UCSB:   https://t.co/a5N9oqdQGC,en,[],['https://www.architecturalrecord.com/articles/15378-exclusive-interview-with-billionaire-charlie-munger-on-controversial-ucsb-dorm'],[],0,0,0,[],[],https://twitter.com/dan_crisler/status/1455754415256780804,0.525,0.725
51,1455575526521942021,1455575526521942021,2021-11-02 09:40:23 PDT,2021-11-02,9:40:23,-700,14634720,treehugger,Treehugger.com,,Thousands of students warehoused between an airport and a hazardous waste collection centre. It's the Munger (Hall) Games!  https://t.co/T0zIfufZqF @lloydalter  @ucsantabarbara  https://t.co/uEVASf6N7R,en,"[{'screen_name': 'lloydalter', 'name': 'lloyd alter', 'id': '7272252'}, {'screen_name': 'ucsantabarbara', 'name': 'uc santa barbara', 'id': '18105473'}]",['https://bit.ly/3bBH6dX'],['https://pbs.twimg.com/media/FDM-OU3XEAQBILh.jpg'],3,2,11,[],[],https://twitter.com/Treehugger/status/1455575526521942021,0.175,0.45
52,1455572686852268035,1455572686852268035,2021-11-02 09:29:06 PDT,2021-11-02,9:29:06,-700,331803536,citylab,Bloomberg CityLab,,"A billionaire funder's plan to build the largest dormitory in the world at UC Santa Barbara ignited a firestorm of criticism.  But there's an even bigger outrage outside Munger Hall, writes @mnolangray  https://t.co/8YMHoJI6Dt",en,"[{'screen_name': 'mnolangray', 'name': 'm. nolan gray', 'id': '46818898'}]",['https://trib.al/lVaKxxo'],[],0,2,7,[],[],https://twitter.com/CityLab/status/1455572686852268035,0.0,0.275
53,1455564050709032962,1455564050709032962,2021-11-02 08:54:47 PDT,2021-11-02,8:54:47,-700,1356625999115468800,bbgequality,Bloomberg Equality,,A billionaire funder’s plan to build the largest dormitory in the world at UC Santa Barbara ignited a firestorm of criticism. But there’s an even bigger outrage outside Munger Hall  https://t.co/31acGcxy7Q via @citylab,en,"[{'screen_name': 'citylab', 'name': 'bloomberg citylab', 'id': '331803536'}]",['https://trib.al/9pBjXkx'],[],0,0,0,[],[],https://twitter.com/BBGEquality/status/1455564050709032962,0.0,0.275
54,1455316176037318657,1455316174183403524,2021-11-01 16:29:49 PDT,2021-11-01,16:29:49,-700,16664681,latimes,Los Angeles Times,,"""Munger Hall is an answer to the housing shortage and growth pressures currently facing the university. It is also... a misguided experiment that will affect the health and safety of multiple generations of undergraduates,"" wrote architect Dennis McFadden.  https://t.co/eXwYOQ49e2",en,[],['https://www.latimes.com/opinion/story/2021-11-01/ucsb-megadorm-santa-barbara-charles-munger-design'],[],75,222,1315,[],[],https://twitter.com/latimes/status/1455316176037318657,0.0,0.2
55,1455303914987958288,1455303914987958288,2021-11-01 15:41:06 PDT,2021-11-01,15:41:06,-700,15163577,owhnews,Omaha World-Herald,,"Plans for Munger Hall at UC Santa Barbara call for amenities like a landscaped courtyard, a gastro pub, reading rooms and fitness centers, but 94% of the bedrooms would not have an exterior window.  https://t.co/czscXLn62P",en,[],['https://omaha.com/business/local/huge-11-story-college-dorm-designed-by-berkshire-hathaways-charlie-munger-draws-criticism/article_6a8ae620-39d7-11ec-a1df-279a3f40dd58.html?utm_campaign=snd-autopilot&utm_medium=social&utm_source=twitter_OWHnews'],[],3,1,1,[],[],https://twitter.com/OWHnews/status/1455303914987958288,0.0,0.0
56,1455284014886137865,1455284014886137865,2021-11-01 14:22:01 PDT,2021-11-01,14:22:01,-700,16045268,insidehighered,Inside Higher Ed,,"A prominent architect has quit the UC Santa Barbara’s Design Review Committee to protest the proposed Munger Hall project, calling the mostly windowless dormitory plan “unsupportable from my perspective as an architect, a parent, and a human being.”  https://t.co/jkx0abxFUF  https://t.co/mhCMX0PhXS",en,[],['https://bit.ly/2Y3IR0o'],['https://pbs.twimg.com/media/FDI1GK0XEAcgjPa.jpg'],2,0,8,[],[],https://twitter.com/insidehighered/status/1455284014886137865,0.3333333333333333,0.5333333333333333
